Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,10a4ddc7-3a12-47db-9028-1a8f5c26e0f1,Annotation,,Follicle,Root object (Image),Polygon,7125.7,5809.2,14942.4,646.69
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,1fe6b475-915b-4720-8b28-32eae42f8b14,Annotation,,Follicle,Root object (Image),Polygon,11536,6262.4,15269.2,709.77
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,43960217-49dc-492b-97fe-66123b2e4af1,Annotation,,Follicle,Root object (Image),Polygon,7465.9,7015.6,38887.4,1837.6
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,0a70d3d8-617c-4d70-adae-a2eb6b68af1a,Annotation,,Follicle,Root object (Image),Polygon,12059.7,11007.4,54561.2,2436.9
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,0a564606-2708-40d2-acdc-d6dde8c039c4,Annotation,,Follicle,Root object (Image),Polygon,12769.8,8053.5,122120.6,2137.2
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,9bc12351-bb54-464f-81d5-f037e6ee7a53,Annotation,,Follicle,Root object (Image),Polygon,12372.1,13107.2,10728.7,638.76
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,276f22e6-03db-4a0b-86c9-9f26f27f0a79,Annotation,,Follicle,Root object (Image),Polygon,6102.1,9926.5,303544.4,5835.9
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,ea28609f-1e36-4bad-874c-0a3c3bcfd204,Annotation,,Follicle,Root object (Image),Polygon,7358.5,4773.7,37022,1443.2
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,0bb74ebc-5742-4a0d-82cb-3f9e0a708f05,Annotation,,Follicle,Root object (Image),Polygon,3190.8,12439.5,90587.4,2026.8
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,6c15e95c-740a-46e1-9b89-3446198141f0,Annotation,,Follicle,Root object (Image),Polygon,4451.8,10858.9,262433.5,5189.2
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,55fb3fa8-a3f6-45b2-ab7e-d564cdcd885f,Annotation,,Follicle,Root object (Image),Polygon,7645.5,2260.2,100958.6,2271.3
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,b2a96b61-e7b6-4b33-8b16-f8829bbc9dbc,Annotation,,Follicle,Root object (Image),Polygon,20213.4,7852.3,160028.4,4069.4
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,dcb30c69-9ebc-41c1-befd-217d16ec74bb,Annotation,,Follicle,Root object (Image),Polygon,5208.5,12139.3,193567.2,3241.3
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,46c478cf-9b19-4503-bf1b-1bb32f95ea4a,Annotation,,Follicle,Root object (Image),Polygon,4249,13113.4,16155.2,757.1
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,155c16d6-5118-432d-990e-ebaf5c2c9fa3,Annotation,,Follicle,Root object (Image),Polygon,7013.6,13361.5,653144.5,8454.2
HDL061_Spleen_HxE_1_142605_normalized.ome.tif - normalized,49c0b7d4-0b0b-48ef-87b0-b93f7c9c8d71,Annotation,,Tissue,Root object (Image),Geometry,10114.7,8865.4,131971997.1,148311.8
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,693a8424-5342-48ec-b113-8c698d76e82f,Annotation,,Follicle,Root object (Image),Polygon,10738.2,13574.3,12827.8,788.64
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,24a84013-1d6d-4e46-a48a-31dabd827ead,Annotation,,Follicle,Root object (Image),Polygon,9204.1,1981.9,26090.8,1246
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,5951767a-7aa8-4bff-a066-46f020703fb4,Annotation,,Follicle,Root object (Image),Polygon,13199,12537,25608.9,1356.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,e8877ff7-872b-4e4f-b784-9571f91c00dc,Annotation,,Follicle,Root object (Image),Polygon,13186.9,4235.7,59411.9,2373.8
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,254ece7f-0a58-4e32-89a3-a0796a2589ae,Annotation,,Follicle,Root object (Image),Polygon,11161.2,12670,82890.7,2310.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,2856d70f-b42d-4307-ac5f-2d464a81a1ab,Annotation,,Follicle,Root object (Image),Polygon,14688.8,5210.5,308270.9,4944.8
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,c18fec25-a132-4d25-a540-209b9b70e9aa,Annotation,,Follicle,Root object (Image),Polygon,6747.7,11324.2,24613.7,930.61
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,22874110-57d3-4efc-bb84-e6c58301eeed,Annotation,,Follicle,Root object (Image),Polygon,6930.5,2130.6,74914.3,1916.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,2091f643-9cc2-4b97-9ed1-3203d8e7c0fa,Annotation,,Follicle,Root object (Image),Polygon,14618.5,4001.9,25515.6,1064.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,739c0066-37fd-450d-af4e-00cc49e53b3e,Annotation,,Follicle,Root object (Image),Polygon,13385.4,7612.1,54312.1,1522.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,feb8c129-f5cc-406b-b97a-998f6bc8af35,Annotation,,Follicle,Root object (Image),Polygon,6276.6,9783.8,135772.1,2799.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,9b0de8ca-17be-4025-bc79-bdfdc143628a,Annotation,,Follicle,Root object (Image),Polygon,5990.4,10406.7,237259.3,4842.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,d0679d87-f810-43b5-9f7c-05aa472cff33,Annotation,,Follicle,Root object (Image),Polygon,7689.6,8643.7,129910.4,3028.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,67d00f14-8f84-4474-a5d6-d614584244ca,Annotation,,Follicle,Root object (Image),Polygon,11845.7,5025.9,11879.4,678.24
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,55ffcd2d-9995-437f-b7cf-7968421c4226,Annotation,,Follicle,Root object (Image),Polygon,3600.9,9407.6,70793.9,1498.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,eee4fdbd-b80d-4dac-afa0-2999e9629cb2,Annotation,,Follicle,Root object (Image),Polygon,9689.2,2170.5,77774.7,2460.6
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,ef4fef33-053a-4992-9c25-44c568177dba,Annotation,,Follicle,Root object (Image),Polygon,4269.3,9688.3,86715.8,2555.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,a2a2ff1b-e38c-4db1-a446-f55f4ba27e74,Annotation,,Follicle,Root object (Image),Polygon,9559.6,12922.4,122649,2728.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,18b4daf2-f9ad-40b1-b736-248e1ec9e606,Annotation,,Follicle,Root object (Image),Polygon,11192.4,14617.1,33243.2,1317
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,36cfbc2d-3260-4a50-a15f-e13c90030912,Annotation,,Follicle,Root object (Image),Polygon,2692.5,6773.3,234989.5,4022
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,40bc4384-81e7-4108-9fc2-5a28831d7169,Annotation,,Follicle,Root object (Image),Polygon,9422.6,11761.3,15828.5,1056.8
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,b9267d18-5eab-42ac-9f32-df175ae0915a,Annotation,,Follicle,Root object (Image),Polygon,10652.9,9202.1,539638.4,7074.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,d68a391b-c100-4f21-bb15-12f760f1b355,Annotation,,Follicle,Root object (Image),Polygon,11888.5,13163.3,17337,970.02
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,bd2e6bbf-96d6-4712-b5ca-5ad8a2e8ba9a,Annotation,,Follicle,Root object (Image),Polygon,4012,8216.4,124779.1,3596.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,25763efc-e382-4f04-b32a-03669cab1954,Annotation,,Follicle,Root object (Image),Polygon,13479,5778.5,77573.3,2358
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,1c6edbc1-b627-4af5-87f5-e0f40db3a813,Annotation,,Follicle,Root object (Image),Polygon,5374,7349.5,30553.5,1498.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,c68c4846-182e-4a17-b564-f36b83128fac,Annotation,,Follicle,Root object (Image),Polygon,13701.7,5274.5,164133.2,3170.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,d5cf6187-21ea-4bff-9eb8-ccbe58c6e3c2,Annotation,,Follicle,Root object (Image),Polygon,15560.2,5617.1,10262.4,812.29
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,deb19d58-013d-4b5b-8e96-4b3763d8b999,Annotation,,Follicle,Root object (Image),Polygon,15721,4384.1,11630.4,851.76
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,4db7aa4c-de99-49b4-99c8-e798efd27e64,Annotation,,Follicle,Root object (Image),Polygon,11848.3,4625.6,109650.4,2168.8
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,afc9e37d-0d4f-469f-a57f-7f68124f643c,Annotation,,Follicle,Root object (Image),Polygon,15342.7,5691.3,40520.5,1537.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,8e9bb794-5aa3-4c12-84ad-41a29cfeb071,Annotation,,Follicle,Root object (Image),Polygon,2092.7,8271.2,25764.1,1198.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,1467687c-a459-496f-bddd-b800d3c31927,Annotation,,Follicle,Root object (Image),Polygon,7796,5009.2,39649.4,1080.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,5f0dde52-d368-4dc1-a70c-dca7e2fb1c70,Annotation,,Follicle,Root object (Image),Polygon,11471.5,13428.9,36150.8,1214.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,d7601e18-45d8-4dc7-81e2-be29067fa0c8,Annotation,,Follicle,Root object (Image),Polygon,8485.2,8424.4,205757.7,4637.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,6f5f8253-b5b3-46e7-9d3f-ceacf686afe7,Annotation,,Follicle,Root object (Image),Polygon,10562.5,14868.3,26666.1,1411.6
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,296841c6-af19-4539-b6e7-a047ff5c1ed6,Annotation,,Follicle,Root object (Image),Polygon,6301.3,7403.9,200113.7,4085.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,ea478f9f-c1d7-4f99-bea7-5f2787dfff51,Annotation,,Follicle,Root object (Image),Polygon,14944.2,6016.4,77122.1,1577.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,3894b3e7-9993-46d8-ac72-74ad54c994bd,Annotation,,Follicle,Root object (Image),Polygon,16576.6,4943.6,12128,615.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,87d14382-7371-4953-8552-8f543b6df825,Annotation,,Follicle,Root object (Image),Polygon,3708.2,7015.7,47859.3,1364.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,19a79d41-4096-4f3a-895d-663287dd81c2,Annotation,,Follicle,Root object (Image),Polygon,14685.7,3293.3,346723.6,5772.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,b4585417-614c-47d3-ac5d-1e8ad8467c4b,Annotation,,Follicle,Root object (Image),Polygon,6399,8772.3,16715.1,985.79
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,21d78b38-94b4-49da-9e80-f58872e51fec,Annotation,,Follicle,Root object (Image),Polygon,5488.7,9601.6,184859.9,4992.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,8f961d49-70e4-4fbe-b29b-97af86d34258,Annotation,,Follicle,Root object (Image),Polygon,8703.3,1988.6,109526.1,2815.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,29e5a468-390f-4715-82a2-5fca103a786e,Annotation,,Follicle,Root object (Image),Polygon,7261.5,6250.3,16357.3,1080.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,aa4780ed-5bb9-4f54-a21a-645522eba252,Annotation,,Follicle,Root object (Image),Polygon,15603.2,8286.5,11568.3,709.77
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,b8d73a26-ab90-4958-a00c-9e0a2a04975d,Annotation,,Follicle,Root object (Image),Polygon,10654.8,7449.6,24287,1048.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,25b1cba7-5146-4f72-a44e-2daff1ccd54e,Annotation,,Follicle,Root object (Image),Polygon,10617.4,2210.3,13698.6,725.55
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,ee002749-080c-4115-807c-04725ccba6ad,Annotation,,Follicle,Root object (Image),Polygon,12856,13386.5,10962.2,1143.6
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,03431786-2901-4d96-9c9e-8e85ba64cf1a,Annotation,,Follicle,Root object (Image),Polygon,10430.5,13610.5,100896.5,2571
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,0ffbec0f-fc71-4b60-af29-843797418ecf,Annotation,,Follicle,Root object (Image),Polygon,11835.8,2993.5,18036.8,1080.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,ac564369-45a3-4408-be35-d42bc9102ded,Annotation,,Follicle,Root object (Image),Polygon,14107.8,6146.7,81911.4,2444.8
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,25ea0f01-fb0a-4865-ba0a-a2c182ac920b,Annotation,,Follicle,Root object (Image),Polygon,18200.2,6525.3,42914.5,1593.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,8be126aa-a4d8-4ec6-be82-746e4e585f7c,Annotation,,Follicle,Root object (Image),Polygon,13696,8806.8,14118.4,938.49
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,584de608-1024-4f85-9dd5-81e592448338,Annotation,,Follicle,Root object (Image),Polygon,8118.6,11296.3,12361.3,575.71
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,7a8480b9-409a-452e-acaa-77fa40a329c8,Annotation,,Follicle,Root object (Image),Polygon,5715.6,4109.9,16637.2,1324.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,a53a3d80-229e-4fd5-a19b-703faad196de,Annotation,,Follicle,Root object (Image),Polygon,9992.4,8398.9,266662.6,4211.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,102373d8-0dcf-48eb-8159-0af6d83f00a2,Annotation,,Follicle,Root object (Image),Polygon,16001.5,7793.2,441679.2,8588.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,c16343a4-3288-42bc-a373-8a3ed77c1662,Annotation,,Follicle,Root object (Image),Polygon,16937.2,6615.4,36244.3,1285.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,2ae2da46-33e1-4e4c-93ce-31e57a7feae4,Annotation,,Follicle,Root object (Image),Polygon,17926.1,7072.1,33398.8,1388
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,8e039725-4624-435b-821c-4cca7e0c0714,Annotation,,Follicle,Root object (Image),Polygon,4501.7,4636.7,80169.8,1971.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,dfafc876-ea36-40d1-910d-d6f4afd7cd29,Annotation,,Follicle,Root object (Image),Polygon,3709.4,5256.6,278898.9,4479.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,23dd51c2-a50b-4489-9f57-487866305a8d,Annotation,,Follicle,Root object (Image),Polygon,12498,7043.4,12221.5,1001.6
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,74154292-636b-4643-b8f2-bbe1a6fb6a78,Annotation,,Follicle,Root object (Image),Polygon,7475.8,1059.6,23960.8,1151.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,d4959166-8ef9-448e-af1f-7dd8c0914fef,Annotation,,Follicle,Root object (Image),Polygon,8239.7,2070.7,58820.9,2034.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,133fb22f-b810-4439-b0fe-d3742a3bd1f6,Annotation,,Follicle,Root object (Image),Polygon,12373,9014.2,106851.5,2468.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,e41e7532-33ad-428f-a570-4b40b8d37f2a,Annotation,,Follicle,Root object (Image),Polygon,12174.4,11753.1,63967.8,1900.6
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,9a2c7152-7996-44bc-9e49-6ce1fa425947,Annotation,,Follicle,Root object (Image),Polygon,9360.6,12393.6,45215.9,1356.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,0a13b17c-f341-4705-8506-26ad1cbed565,Annotation,,Follicle,Root object (Image),Polygon,15380.3,6743.1,16170.7,670.33
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,73dbc84a-90bf-43ad-83dd-a557df3405af,Annotation,,Follicle,Root object (Image),Polygon,13948.5,7160,173695.9,2933.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,c5d8e069-c821-478e-b1aa-9423e2ec4d2b,Annotation,,Follicle,Root object (Image),Polygon,5270.6,8364.9,418559.4,7760.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,75fd339c-0cfb-4990-bde8-d80a2359921f,Annotation,,Follicle,Root object (Image),Polygon,8007.2,1067.2,56364.7,2657.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,59bb62c4-4685-43b2-b1b6-0e4dd1daa0d7,Annotation,,Follicle,Root object (Image),Polygon,8059.8,12077.3,167367.6,3974.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,005bd479-731b-4906-9b9c-8467b79f50e1,Annotation,,Follicle,Root object (Image),Polygon,11480.3,11880.2,160977.5,3099.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,aae84fce-22d3-42dc-8326-fa7be9e8d20d,Annotation,,Follicle,Root object (Image),Polygon,15125.6,4040.8,259136.5,5559.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,76d46a76-6b7f-4528-9a05-deab1f47f17c,Annotation,,Follicle,Root object (Image),Polygon,2521,7895.4,16435.2,1041
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,dd852f93-7921-4603-8d8f-6cf2a2c14d4b,Annotation,,Follicle,Root object (Image),Polygon,6893,10614,96340.6,2342.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,98c41750-8423-498c-a89f-c657e2fb4487,Annotation,,Follicle,Root object (Image),Polygon,9733.3,3460.6,17337,1506.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,abc5a414-2ce4-4c87-847b-216ea3d8ba6c,Annotation,,Follicle,Root object (Image),Polygon,14338.2,6519,113382,2421.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,2ff3f264-e7ce-4f31-9f92-00b95634e54e,Annotation,,Follicle,Root object (Image),Polygon,4727.3,9778.8,74230.1,1742.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,7e8af1d6-da9b-4008-b316-14a3889e4159,Annotation,,Follicle,Root object (Image),Polygon,10783.1,12083.9,47393,2618.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,2b92d170-2965-4238-a875-e9adc6ce53ce,Annotation,,Follicle,Root object (Image),Polygon,8679.6,7127.3,192167.7,3556.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,7ff7a362-275b-42ce-90a8-47ff57ac117d,Annotation,,Follicle,Root object (Image),Polygon,8158.7,10304.8,136860.5,2571
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,9c5b7c0e-0263-4919-b702-6af9fafc63c9,Annotation,,Follicle,Root object (Image),Polygon,11029.4,2506.4,18565.3,930.59
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,14c20cd4-3113-4bba-beb0-1b38a8b8d022,Annotation,,Follicle,Root object (Image),Polygon,16484.2,8160.7,11257.4,1025.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,da635352-1902-4886-8a7d-a9cded9c6752,Annotation,,Follicle,Root object (Image),Polygon,8470.2,9352.5,104052.7,2988.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,3712941f-cb3d-4219-8f78-fe0ce9a71103,Annotation,,Follicle,Root object (Image),Polygon,11599.8,14144.8,26153,906.91
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,42b2254f-dcad-4176-ad15-7fa56514c0dd,Annotation,,Follicle,Root object (Image),Polygon,4430.5,6452.4,307586.7,5465.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,37b65dad-6356-4ecf-8559-4909965b635c,Annotation,,Follicle,Root object (Image),Polygon,9580.9,3955.2,184285.2,2965.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,d56b4c0f-2d81-4370-9a5f-33963788e94b,Annotation,,Follicle,Root object (Image),Polygon,19202.7,6037.8,10728.8,780.77
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,c5ae5016-0a6f-4bc4-87db-e1aa7c499c8d,Annotation,,Follicle,Root object (Image),Polygon,6788.9,9017,30211.4,1490.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,755a7b9a-e498-49f8-9596-c0c9673caea5,Annotation,,Follicle,Root object (Image),Polygon,14289.9,8382.4,198107.5,3533.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,ce1a5fe8-7c3a-40ef-9eeb-34276c6546da,Annotation,,Follicle,Root object (Image),Polygon,8767,11032.6,412324.2,6727.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,c4fd7942-338b-40c0-bbbf-a7220a20e3d9,Annotation,,Follicle,Root object (Image),Polygon,9335,5540.3,17678.9,867.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,b8a29aa8-2201-49b5-8899-4bcce758279a,Annotation,,Follicle,Root object (Image),Polygon,7946.2,4003.6,113957.3,4227.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,43d4d7b5-bfd8-4977-9f20-5801aa62f7b4,Annotation,,Follicle,Root object (Image),Polygon,7466.3,2243,130190.1,2405.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,f61582d0-b1cd-4cbf-ae8e-41a604cfdf7b,Annotation,,Follicle,Root object (Image),Polygon,17377.2,6831.5,177941.1,3304.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,68af81d7-3e6e-4ab2-9877-ff226aafa7fc,Annotation,,Follicle,Root object (Image),Polygon,3529.2,7835,12983.3,891.14
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,bdb35826-6e85-4263-b958-4935716d2902,Annotation,,Follicle,Root object (Image),Polygon,6491.1,2840.9,159873.3,3951.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,84563658-58e4-4aca-a408-d43e4ff5f2d4,Annotation,,Follicle,Root object (Image),Polygon,2997.3,8054.7,258701.6,4022.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,46b4b6e6-8de5-4344-b769-919c05cf8a6b,Annotation,,Follicle,Root object (Image),Polygon,13151.4,5192.3,48683,1356.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,3844f9b9-4a2f-4e5d-bf2e-0c22ac5937b7,Annotation,,Follicle,Root object (Image),Polygon,9785.1,4929.3,532889.9,7121.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,4c9f7fdf-318d-4e8e-a203-f6e678f8b297,Annotation,,Follicle,Root object (Image),Polygon,7330.5,6489.5,27816.9,2318.6
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,bd6e5a42-85fa-4d94-b630-7a70654dd6de,Annotation,,Follicle,Root object (Image),Polygon,8721.6,12153.1,96169.3,2042.6
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,8c59678c-1926-4641-9f5f-86c259575e1b,Annotation,,Follicle,Root object (Image),Polygon,5334.8,3528,398718.6,5875.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,831d348a-7cba-4302-90bf-843458eb9518,Annotation,,Follicle,Root object (Image),Polygon,12175.8,2638.2,111562.6,2641.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,edd8c58a-06b5-4824-916d-406c9cb21470,Annotation,,Follicle,Root object (Image),Polygon,7665.9,5703.5,85254.2,2168.8
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,6bf79f31-6919-4acd-a144-99f781e245bd,Annotation,,Follicle,Root object (Image),Polygon,10322,3794.3,42323.8,1340.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,b24643bb-3dbb-44ee-9b35-2e0cf84932e3,Annotation,,Follicle,Root object (Image),Polygon,12671.9,5826.1,47237.5,1821.8
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,def36c07-05c5-45b5-8517-518217728a7f,Annotation,,Follicle,Root object (Image),Polygon,10854.1,13260.6,35233.8,1253.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,ab46cf01-ba2c-46de-afb7-27a4a01c5336,Annotation,,Follicle,Root object (Image),Polygon,7175.3,9826.3,145847.8,3154.6
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,1637585b-d14b-4fee-b57e-0ea419ad04b0,Annotation,,Follicle,Root object (Image),Polygon,16642.4,7195.6,297635.9,4755.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,183d304e-d563-4570-82bc-02bafe79c77a,Annotation,,Follicle,Root object (Image),Polygon,10591.9,3086.3,86638.1,2105.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,c5e8a432-6113-4516-937f-cbf8ca9f8f09,Annotation,,Follicle,Root object (Image),Polygon,10370,5637.6,187301,3856.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,b2ce4abf-df83-470f-9997-063dfa1e4823,Annotation,,Follicle,Root object (Image),Polygon,12903.1,7043.2,144075.3,2555.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,dcc96086-22b2-421d-881b-bb0959070f9c,Annotation,,Follicle,Root object (Image),Polygon,9605.4,2848.2,50922.4,1632.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,f31809de-bfe4-4a14-b856-69ed9690c736,Annotation,,Follicle,Root object (Image),Polygon,17351.8,7572.1,52710.4,2302.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,cea0c6d7-9d47-4905-bacb-24e9e72874ca,Annotation,,Follicle,Root object (Image),Polygon,12276.4,7951,387694.3,6206.6
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,d5c588b2-12ee-45c6-a344-4b96bad231f9,Annotation,,Follicle,Root object (Image),Polygon,7465.1,10727.1,103679.7,2965.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,357586de-9881-4a82-b08c-b97868a07a33,Annotation,,Follicle,Root object (Image),Polygon,6440.2,5605.7,390508.5,7050.5
